YEAR,Month,Day,Surface Pressure,Wind Speed at 10 Meters,Precipitation Corrected,Specific Humidity at 2 Meters,Earth Skin Temperature
1986,11,30,90.07,10.79,0.59,3.48,0.16
1986,12,1,90.71,5.84,0.08,2.62,-1.31
1986,12,2,90.71,6.55,0.0,2.44,-0.49
1986,12,3,91.16,3.22,0.0,2.01,-2.38
1986,12,4,91.51,3.46,0.0,2.14,-2.31
1986,12,5,90.65,4.48,0.01,3.36,-0.63
1986,12,6,90.75,4.67,2.87,2.56,-2.24
1986,12,7,90.59,3.55,1.75,2.87,-1.85
1986,12,8,90.36,5.75,0.38,2.5,-2.85
1986,12,9,91.03,5.57,0.2,1.46,-6.52
1986,12,10,90.66,5.4,0.0,1.1,-7.8
1986,12,11,90.4,5.02,0.0,2.5,-1.99
1986,12,12,90.95,4.91,0.0,2.75,-2.11
1986,12,13,90.71,5.09,0.0,2.62,-2.15
1986,12,14,90.61,3.09,0.0,2.56,-1.31
1986,12,15,90.85,3.33,0.0,2.99,-0.77
1986,12,16,90.73,3.22,0.0,3.11,0.05
1986,12,17,91.1,4.48,0.0,2.38,-1.79
1986,12,18,90.57,3.62,0.0,2.5,-2.88
1986,12,19,90.34,2.98,0.0,2.14,-2.82
1986,12,20,90.84,2.01,0.0,2.14,-4.31
1986,12,21,91.28,2.66,0.0,2.44,-2.04
1986,12,22,90.84,3.57,0.0,2.93,-0.77
1986,12,23,90.28,4.06,0.0,2.62,-1.04
1986,12,24,90.37,4.52,0.0,2.93,-0.18
1986,12,25,90.66,3.05,0.0,2.44,-1.24
1986,12,26,90.79,3.32,0.0,2.32,-1.92
1986,12,27,90.67,2.97,0.0,2.38,-1.13
1986,12,28,90.7,4.07,0.0,2.93,0.83
1986,12,29,90.99,4.17,0.0,2.32,-0.92
1986,12,30,90.49,4.85,0.0,2.2,-0.26
1986,12,31,90.75,5.41,0.0,2.2,-0.21
1987,1,1,90.83,3.23,0.17,2.32,-2.1
1987,1,2,89.94,4.79,0.13,2.69,-3.05
1987,1,3,90.77,4.73,0.0,2.2,-1.72
1987,1,4,90.11,3.85,0.01,2.5,-0.12
1987,1,5,89.26,3.26,0.02,3.42,0.35
1987,1,6,90.19,6.55,0.03,3.11,0.03
1987,1,7,91.05,1.7,0.19,2.56,-0.78
1987,1,8,90.73,1.57,2.21,3.05,-2.18
1987,1,9,90.3,8.05,0.0,2.01,-3.63
1987,1,10,90.79,4.87,0.0,1.65,-5.1
1987,1,11,90.74,6.07,0.0,2.87,0.28
1987,1,12,90.68,4.55,0.0,3.72,1.42
1987,1,13,89.98,5.31,0.0,3.11,1.94
1987,1,14,90.33,6.05,0.02,2.44,-0.97
1987,1,15,91.11,6.08,0.18,1.53,-5.05
1987,1,16,91.06,2.53,0.29,1.16,-8.52
1987,1,17,90.61,3.75,0.04,1.28,-7.61
1987,1,18,90.03,3.51,0.0,2.14,-3.93
1987,1,19,90.5,7.0,0.0,1.95,-3.04
1987,1,20,90.58,6.41,0.0,1.4,-5.13
1987,1,21,90.15,10.49,0.01,1.71,-3.32
1987,1,22,90.3,5.48,0.0,1.71,-5.38
1987,1,23,89.78,2.18,0.0,2.01,-4.32
1987,1,24,89.77,2.57,0.0,2.38,-3.17
1987,1,25,90.29,5.2,0.0,2.81,0.67
1987,1,26,90.56,4.52,0.0,2.99,1.19
1987,1,27,90.44,3.56,0.0,3.42,1.18
1987,1,28,89.31,4.81,0.1,3.97,0.6
1987,1,29,90.03,11.91,0.01,2.5,2.96
1987,1,30,90.68,4.8,0.0,2.08,1.88
1987,1,31,89.75,4.66,0.0,3.11,2.71
1987,2,1,89.71,4.77,0.0,2.93,3.31
1987,2,2,89.96,6.14,0.0,2.75,3.76
1987,2,3,90.38,5.3,0.06,2.56,0.65
1987,2,4,91.01,3.87,2.51,2.99,-1.07
1987,2,5,91.54,2.61,0.21,2.93,-0.92
1987,2,6,91.62,4.63,0.0,2.69,1.57
1987,2,7,91.02,6.3,0.0,2.93,4.94
1987,2,8,91.54,4.39,0.01,2.26,0.38
1987,2,9,90.59,3.57,0.0,2.5,1.03
1987,2,10,90.37,2.97,0.0,3.23,4.56
1987,2,11,90.62,4.68,0.0,2.93,5.15
1987,2,12,90.82,3.94,0.0,3.85,5.09
1987,2,13,89.97,4.32,0.0,4.39,5.86
1987,2,14,89.52,6.2,0.55,3.85,0.68
1987,2,15,90.21,2.74,0.81,3.72,1.76
1987,2,16,90.4,3.68,0.73,3.17,0.94
1987,2,17,90.67,2.58,0.02,2.56,-0.11
1987,2,18,90.48,1.87,0.45,2.44,0.89
1987,2,19,90.78,2.21,0.32,2.75,1.4
1987,2,20,91.01,3.06,0.14,2.62,1.33
1987,2,21,90.41,5.27,0.0,2.32,0.08
1987,2,22,90.19,4.25,0.0,2.26,0.62
1987,2,23,89.64,4.28,0.15,2.87,1.54
1987,2,24,89.99,4.73,1.24,4.03,4.34
1987,2,25,90.27,9.12,5.67,5.0,5.3
1987,2,26,90.15,8.13,14.45,5.07,4.27
1987,2,27,89.77,6.02,8.43,4.09,0.88
1987,2,28,89.92,8.48,0.08,2.56,-2.62
1987,3,1,90.23,5.08,0.0,2.56,0.27
1987,3,2,90.56,3.63,0.32,3.36,4.73
1987,3,3,91.19,3.17,0.0,3.78,5.69
1987,3,4,91.19,4.48,0.0,3.54,7.47
1987,3,5,90.95,3.46,0.0,3.97,10.62
1987,3,6,90.6,4.07,0.0,4.27,11.8
1987,3,7,90.24,5.42,0.0,4.46,11.92
1987,3,8,90.66,8.2,1.31,3.48,2.44
1987,3,9,91.24,5.11,1.07,1.53,-3.32
1987,3,10,91.06,2.73,0.05,1.89,-1.45
1987,3,11,90.71,3.74,0.0,3.3,5.2
1987,3,12,91.0,2.77,0.0,4.21,6.94
1987,3,13,89.9,3.44,0.01,3.66,10.99
1987,3,14,89.43,6.22,4.16,4.7,6.07
1987,3,15,90.02,4.44,2.34,4.09,6.03
1987,3,16,89.7,7.3,12.31,4.03,1.58
1987,3,17,89.26,9.83,3.12,3.42,-0.38
1987,3,18,89.21,4.8,0.17,3.48,1.17
1987,3,19,89.17,8.38,0.3,4.82,7.26
1987,3,20,88.87,10.44,1.69,4.76,9.71
1987,3,21,89.61,8.49,0.45,2.5,3.94
1987,3,22,89.35,5.88,4.89,4.03,4.5
1987,3,23,89.49,11.29,3.29,3.05,-0.17
1987,3,24,89.33,14.39,5.76,2.99,-0.82
1987,3,25,90.05,9.3,1.72,3.05,-0.77
1987,3,26,89.82,3.52,0.01,3.05,3.35
1987,3,27,89.91,9.75,1.76,3.23,0.69
1987,3,28,90.88,12.57,1.07,1.4,-6.31
1987,3,29,91.38,7.46,0.0,1.16,-5.74
1987,3,30,90.56,5.13,0.0,2.38,-1.99
1987,3,31,90.28,5.68,0.0,3.54,6.01
1987,4,1,90.62,8.23,0.1,2.5,3.09
1987,4,2,91.18,5.2,0.14,2.14,1.15
1987,4,3,90.68,3.91,0.0,2.26,5.03
1987,4,4,90.86,7.62,0.0,3.3,6.25
1987,4,5,91.15,4.98,0.0,3.36,6.89
1987,4,6,91.12,3.74,0.0,3.05,7.55
1987,4,7,91.06,2.64,0.08,3.48,10.03
1987,4,8,90.43,5.47,0.0,3.48,11.94
1987,4,9,90.14,7.12,0.01,3.11,9.05
1987,4,10,89.93,5.83,0.04,2.69,9.19
1987,4,11,89.61,3.63,6.11,2.99,7.76
1987,4,12,90.0,4.55,18.04,4.46,3.18
1987,4,13,90.45,10.84,1.91,4.03,2.92
1987,4,14,90.5,8.17,0.0,2.69,6.12
1987,4,15,90.17,3.85,0.0,3.85,11.97
1987,4,16,90.08,2.71,0.0,5.13,16.89
1987,4,17,89.69,3.94,0.0,5.37,19.84
1987,4,18,89.25,7.48,0.0,7.32,21.04
1987,4,19,89.13,5.63,0.0,5.31,20.53
1987,4,20,90.97,8.46,0.03,4.27,10.33
1987,4,21,91.51,5.14,0.01,2.93,9.28
1987,4,22,90.68,4.23,0.0,2.93,12.78
1987,4,23,90.73,4.61,0.0,3.72,17.17
1987,4,24,90.55,5.88,0.0,4.7,19.9
1987,4,25,90.62,2.34,0.01,6.23,20.36
1987,4,26,90.9,4.64,0.05,6.29,22.75
1987,4,27,91.58,4.23,0.01,5.13,19.71
1987,4,28,90.73,4.34,0.03,6.35,21.33
1987,4,29,90.27,4.23,0.06,5.07,23.55
1987,4,30,90.14,6.05,0.03,6.04,21.23
1987,5,1,89.41,2.59,4.07,7.81,22.58
1987,5,2,89.23,2.51,35.44,10.5,17.48
1987,5,3,90.08,8.85,8.52,9.03,12.72
1987,5,4,91.06,5.02,8.58,8.24,12.52
1987,5,5,91.23,3.14,3.85,7.87,11.93
1987,5,6,91.35,4.19,0.01,7.45,16.74
1987,5,7,91.24,2.38,0.0,6.16,17.65
1987,5,8,90.79,4.52,0.17,6.65,19.09
1987,5,9,90.17,4.13,0.07,7.02,21.12
1987,5,10,89.96,1.95,0.32,7.32,22.92
1987,5,11,90.44,4.01,2.73,7.63,20.95
1987,5,12,90.35,5.66,0.01,9.28,18.86
1987,5,13,89.96,4.6,0.01,8.73,24.15
1987,5,14,90.82,6.84,2.34,8.0,21.01
1987,5,15,90.76,7.22,0.06,9.95,23.36
1987,5,16,90.04,7.53,1.1,9.89,24.15
1987,5,17,89.73,5.03,7.59,10.62,22.83
1987,5,18,89.95,4.09,2.15,9.34,20.3
1987,5,19,89.83,3.88,9.48,11.54,19.59
1987,5,20,89.5,7.22,7.63,10.07,16.38
1987,5,21,90.59,6.1,1.41,5.74,13.48
1987,5,22,91.18,3.47,1.07,6.71,14.04
1987,5,23,90.97,6.08,5.92,8.67,14.01
1987,5,24,90.3,4.49,15.91,9.22,15.56
1987,5,25,89.65,4.94,3.09,8.85,17.96
1987,5,26,89.39,7.84,0.97,10.13,19.35
1987,5,27,89.62,4.31,0.36,7.26,19.33
1987,5,28,89.94,2.94,0.01,6.96,19.87
1987,5,29,90.09,2.36,1.5,8.06,19.31
1987,5,30,90.34,2.31,0.02,7.69,19.97
1987,5,31,89.94,4.49,0.0,7.87,22.83
1987,6,1,89.93,5.29,0.0,6.53,21.27
1987,6,2,90.71,4.4,0.02,4.52,17.49
1987,6,3,91.51,3.88,0.0,3.85,17.44
1987,6,4,91.12,4.61,0.0,5.43,21.51
1987,6,5,90.73,5.83,0.01,6.71,24.42
1987,6,6,90.42,5.55,0.0,6.9,24.91
1987,6,7,90.35,4.41,1.49,8.91,26.75
1987,6,8,90.6,5.75,21.8,12.88,23.66
1987,6,9,90.53,6.27,23.81,14.16,20.14
1987,6,10,90.18,4.5,7.73,13.49,22.4
1987,6,11,90.28,2.66,0.46,11.54,23.76
1987,6,12,90.52,3.4,0.01,9.4,24.58
1987,6,13,90.68,2.41,0.04,8.67,25.69
1987,6,14,90.6,2.74,1.45,9.4,26.23
1987,6,15,90.41,3.77,1.67,11.96,25.73
1987,6,16,89.94,6.06,3.95,13.0,27.6
1987,6,17,90.4,5.53,2.3,12.82,25.11
1987,6,18,90.72,3.8,5.86,14.4,22.14
1987,6,19,90.42,2.92,0.56,11.84,20.98
1987,6,20,90.05,2.63,5.1,11.84,23.16
1987,6,21,89.93,2.95,0.07,12.33,24.6
1987,6,22,89.89,3.68,0.62,11.6,26.31
1987,6,23,90.61,4.96,1.4,10.38,23.51
1987,6,24,90.64,4.62,1.29,11.35,22.23
1987,6,25,90.96,4.01,0.05,6.35,21.95
1987,6,26,90.83,1.83,0.44,6.35,23.67
1987,6,27,90.35,3.95,2.09,9.52,25.41
1987,6,28,90.01,2.51,4.22,12.33,27.05
1987,6,29,90.49,5.98,2.65,8.48,22.33
1987,6,30,90.75,3.45,0.28,8.24,21.67
1987,7,1,90.29,3.73,4.08,10.56,25.06
1987,7,2,90.35,2.47,11.36,12.76,24.79
1987,7,3,90.31,3.46,7.16,13.79,22.35
1987,7,4,89.94,3.2,5.02,14.59,23.44
1987,7,5,90.02,2.94,2.87,11.84,23.01
1987,7,6,89.87,5.53,4.82,12.76,25.44
1987,7,7,90.2,4.3,11.71,15.14,22.98
1987,7,8,90.2,2.77,0.9,12.94,24.78
1987,7,9,89.8,6.01,0.98,14.59,26.65
1987,7,10,89.48,2.9,0.49,13.37,28.08
1987,7,11,89.96,6.48,3.71,13.98,24.63
1987,7,12,90.96,4.7,8.36,7.57,15.2
1987,7,13,91.01,3.15,0.0,6.47,19.01
1987,7,14,90.64,4.33,0.09,7.69,22.36
1987,7,15,90.27,3.71,0.0,8.91,25.73
1987,7,16,89.66,6.37,0.85,11.6,27.57
1987,7,17,89.67,6.62,4.19,14.4,23.08
1987,7,18,89.81,3.64,0.21,11.84,26.24
1987,7,19,90.18,2.59,0.0,10.68,26.77
1987,7,20,90.46,5.59,0.01,12.57,29.65
1987,7,21,90.5,8.02,0.03,10.86,29.65
1987,7,22,90.22,7.04,0.14,11.66,30.4
1987,7,23,90.19,4.89,0.11,13.18,30.87
1987,7,24,90.62,5.38,0.01,14.1,28.82
1987,7,25,90.63,7.15,0.0,10.44,30.18
1987,7,26,90.45,6.68,0.0,10.56,30.95
1987,7,27,90.24,6.11,0.0,9.83,30.85
1987,7,28,90.13,6.02,0.0,9.7,31.36
1987,7,29,90.07,5.62,0.1,10.68,31.89
1987,7,30,90.11,4.47,0.0,9.83,31.05
1987,7,31,90.02,4.47,0.12,9.16,32.63
1987,8,1,90.17,3.74,0.1,12.33,32.13
1987,8,2,90.12,3.42,0.52,12.02,31.37
1987,8,3,90.41,4.9,5.87,12.21,24.06
1987,8,4,90.79,3.27,0.01,10.19,24.77
1987,8,5,90.1,7.35,0.49,11.66,28.87
1987,8,6,90.2,4.77,3.37,11.96,27.74
1987,8,7,90.33,3.39,3.44,14.77,24.01
1987,8,8,90.52,4.62,0.0,11.11,24.63
1987,8,9,90.77,3.02,0.0,8.18,23.36
1987,8,10,90.41,6.34,0.45,8.3,25.24
1987,8,11,89.89,5.39,0.9,12.27,28.74
1987,8,12,90.2,5.41,1.18,11.23,19.5
1987,8,13,90.04,5.09,0.38,10.13,22.44
1987,8,14,89.7,3.95,0.02,11.29,25.97
1987,8,15,89.58,4.43,0.6,8.67,27.88
1987,8,16,90.18,4.44,1.25,7.2,23.73
1987,8,17,90.42,2.69,0.74,8.67,25.34
1987,8,18,90.93,4.09,0.05,8.12,23.32
1987,8,19,90.6,4.79,0.0,8.91,25.51
1987,8,20,90.19,3.34,0.0,10.93,27.2
1987,8,21,90.47,6.7,1.67,8.85,27.54
1987,8,22,91.68,4.51,12.62,7.57,15.97
1987,8,23,91.68,4.29,2.44,7.57,15.57
1987,8,24,90.89,5.4,9.61,9.03,13.86
1987,8,25,90.47,2.68,3.81,10.5,18.13
1987,8,26,90.96,2.48,8.7,9.83,15.77
1987,8,27,91.26,2.33,0.01,8.06,17.34
1987,8,28,91.01,3.01,0.0,8.48,20.4
1987,8,29,90.72,3.48,0.0,8.18,22.44
1987,8,30,91.33,3.79,0.0,7.08,19.85
1987,8,31,91.35,2.66,0.0,8.24,20.9
1987,9,1,91.13,3.52,0.01,8.24,22.43
1987,9,2,90.81,5.11,0.46,8.12,22.71
1987,9,3,90.11,4.64,0.0,9.4,24.98
1987,9,4,90.11,4.79,0.85,10.19,23.8
1987,9,5,90.41,2.32,2.54,10.5,22.12
1987,9,6,90.42,2.47,3.12,9.58,21.95
1987,9,7,90.7,4.19,0.26,8.73,19.32
1987,9,8,90.73,4.05,0.21,7.81,19.05
1987,9,9,90.46,3.5,0.25,7.32,20.23
1987,9,10,90.52,3.09,2.08,7.69,17.48
1987,9,11,90.62,3.45,2.3,6.41,13.9
1987,9,12,90.28,3.7,0.01,6.1,15.98
1987,9,13,90.12,3.75,2.12,9.83,19.34
1987,9,14,89.92,2.96,7.75,11.11,21.06
1987,9,15,89.69,2.45,4.67,11.11,18.5
1987,9,16,89.79,5.59,0.36,9.83,17.63
1987,9,17,90.77,4.73,2.29,7.08,14.3
1987,9,18,90.76,3.3,0.0,4.64,13.45
1987,9,19,90.7,3.45,0.0,4.03,13.73
1987,9,20,90.91,3.0,0.0,4.33,15.22
1987,9,21,91.34,2.84,0.0,5.0,13.87
1987,9,22,91.29,2.65,0.0,4.64,15.2
1987,9,23,90.72,2.73,0.0,4.39,18.15
1987,9,24,90.58,2.79,0.0,5.07,19.32
1987,9,25,90.42,5.15,0.08,7.02,19.82
1987,9,26,89.92,4.43,0.0,7.51,21.42
1987,9,27,90.36,5.49,0.0,5.98,18.12
1987,9,28,91.14,4.87,0.0,4.27,14.83
1987,9,29,91.41,4.27,0.0,3.72,13.92
1987,9,30,91.12,2.61,0.0,4.03,15.8
1987,10,1,90.55,6.55,0.0,4.21,18.65
1987,10,2,91.51,3.28,0.0,2.81,13.18
1987,10,3,91.17,3.16,0.0,4.21,15.9
1987,10,4,90.56,4.7,0.0,3.91,19.3
1987,10,5,91.01,7.34,0.0,2.75,13.08
1987,10,6,91.0,5.39,0.0,2.56,11.44
1987,10,7,90.74,3.86,0.0,3.66,11.54
1987,10,8,90.22,5.19,0.0,4.21,13.67
1987,10,9,91.42,5.22,0.07,3.11,8.15
1987,10,10,91.93,2.88,0.66,3.17,2.8
1987,10,11,91.45,3.05,0.0,2.75,5.78
1987,10,12,90.75,3.17,0.01,2.26,11.33
1987,10,13,90.21,5.05,0.1,4.52,12.76
1987,10,14,90.66,5.27,3.25,4.7,6.22
1987,10,15,90.17,3.67,0.0,5.31,9.02
1987,10,16,90.9,6.89,0.12,3.17,6.8
1987,10,17,90.61,4.48,0.0,2.75,9.14
1987,10,18,90.85,4.6,0.1,3.48,7.66
1987,10,19,91.06,3.44,2.0,3.54,3.2
1987,10,20,91.46,4.66,0.0,2.5,0.83
1987,10,21,90.68,4.24,0.0,2.99,4.92
1987,10,22,90.64,4.09,0.0,3.11,7.2
1987,10,23,90.62,3.7,0.0,4.09,6.76
1987,10,24,91.41,4.87,0.05,3.17,4.83
1987,10,25,90.56,4.73,2.38,4.58,9.73
1987,10,26,90.92,6.22,0.0,3.6,9.33
1987,10,27,91.3,4.01,0.0,2.44,5.31
1987,10,28,90.53,3.51,0.0,3.11,8.97
1987,10,29,90.32,3.22,0.0,3.11,11.03
1987,10,30,90.32,4.49,3.9,5.07,11.18
1987,10,31,90.52,3.34,1.7,7.57,12.55
1987,11,1,90.62,3.3,0.2,7.75,10.38
1987,11,2,89.98,4.41,0.03,7.75,14.08
1987,11,3,90.33,4.85,0.0,6.16,11.87
1987,11,4,91.03,4.56,0.0,4.58,10.09
1987,11,5,91.09,5.59,0.01,4.94,8.64
1987,11,6,90.17,2.68,4.79,6.96,10.37
1987,11,7,89.76,6.41,10.14,5.98,6.26
1987,11,8,91.25,7.47,0.32,3.66,2.49
1987,11,9,91.75,2.6,0.0,2.56,0.18
1987,11,10,91.51,4.95,0.01,2.2,1.21
1987,11,11,91.04,3.46,0.0,3.54,3.95
1987,11,12,90.43,3.62,0.0,3.36,6.33
1987,11,13,90.1,3.89,0.0,4.76,8.13
1987,11,14,89.28,4.93,0.38,5.31,6.3
1987,11,15,89.68,8.3,11.3,4.52,3.29
1987,11,16,90.04,5.63,2.66,2.69,-1.62
1987,11,17,90.36,3.25,0.0,1.95,-3.36
1987,11,18,91.33,4.57,0.0,2.08,-2.67
1987,11,19,91.52,3.76,0.01,2.75,0.12
1987,11,20,91.19,2.91,0.0,3.17,0.89
1987,11,21,89.65,2.12,0.0,3.3,1.09
1987,11,22,89.63,6.64,0.0,3.42,3.45
1987,11,23,90.52,3.55,0.07,3.23,2.27
1987,11,24,90.77,2.45,7.28,3.97,0.01
1987,11,25,90.91,3.23,0.13,3.54,-0.13
1987,11,26,91.23,2.43,0.93,3.05,-1.12
1987,11,27,90.94,2.91,0.31,2.93,-2.46
1987,11,28,90.41,4.94,0.0,2.62,-2.24
1987,11,29,90.3,5.32,0.0,2.56,-1.63
1987,11,30,90.38,4.46,0.0,2.81,-1.77
1987,12,1,90.01,3.09,0.0,2.56,-1.17
1987,12,2,89.79,7.12,0.0,3.66,3.05
1987,12,3,90.63,4.23,0.0,3.66,2.2
1987,12,4,90.56,3.03,0.0,4.27,3.19
1987,12,5,89.73,3.03,0.0,4.82,4.36
1987,12,6,90.28,3.97,0.0,4.03,4.14
1987,12,7,89.81,2.75,0.19,4.46,3.32
1987,12,8,89.98,6.95,10.99,3.6,-0.24
1987,12,9,90.29,4.05,0.01,2.32,-2.94
1987,12,10,89.61,7.08,0.09,4.21,4.52
1987,12,11,89.92,8.45,0.01,2.32,1.39
1987,12,12,90.25,5.83,0.0,1.95,-2.75
1987,12,13,90.76,4.1,0.0,1.89,-3.01
1987,12,14,90.76,3.12,0.0,1.65,-4.74
1987,12,15,90.45,4.21,0.0,1.22,-7.28
1987,12,16,90.96,3.28,0.0,1.4,-5.88
1987,12,17,90.29,3.04,0.0,2.26,-3.45
1987,12,18,89.9,2.81,0.05,2.56,-1.5
1987,12,19,89.66,5.0,0.03,2.75,-1.26
1987,12,20,90.64,4.05,0.0,1.65,-3.69
1987,12,21,90.08,6.34,0.0,2.14,-1.76
1987,12,22,89.99,4.95,0.31,2.2,-1.23
1987,12,23,89.57,7.95,0.72,2.87,-2.13
1987,12,24,90.79,5.76,0.03,1.65,-6.02
1987,12,25,91.21,3.22,0.84,1.1,-8.5
1987,12,26,90.99,2.57,5.93,1.4,-8.05
1987,12,27,90.3,4.66,5.7,1.95,-7.52
1987,12,28,91.26,5.44,0.03,2.08,-8.81
1987,12,29,91.0,5.8,0.0,2.62,-6.14
1987,12,30,89.72,6.23,0.0,2.26,-6.25
1987,12,31,91.07,3.81,0.0,1.04,-13.66
1988,1,1,91.61,4.55,0.0,1.16,-12.57
1988,1,2,90.9,4.44,0.05,1.34,-10.71
1988,1,3,90.98,4.23,0.0,1.28,-11.9
1988,1,4,91.68,4.34,0.0,0.79,-15.73
1988,1,5,91.68,3.03,0.26,0.98,-12.85
1988,1,6,91.2,5.26,1.54,1.04,-13.63
1988,1,7,90.81,3.16,0.03,1.28,-13.75
1988,1,8,90.85,2.38,0.19,1.1,-13.48
1988,1,9,90.69,3.07,0.09,1.34,-12.85
1988,1,10,90.33,4.76,0.0,2.75,-4.77
1988,1,11,89.14,5.16,0.0,3.36,-1.29
1988,1,12,90.53,7.65,0.0,1.28,-9.33
1988,1,13,91.24,3.84,0.0,1.89,-5.1
1988,1,14,90.64,5.09,0.0,2.5,-2.59
1988,1,15,89.52,5.24,0.0,3.72,1.17
1988,1,16,89.56,5.26,0.0,2.69,-0.3
1988,1,17,89.75,3.82,0.33,2.75,-0.96
1988,1,18,89.26,5.91,12.33,3.54,-1.34
1988,1,19,89.72,13.09,6.67,2.38,-5.54
1988,1,20,90.54,6.2,0.0,1.46,-12.11
1988,1,21,90.54,4.56,0.45,2.01,-10.33
1988,1,22,90.71,6.95,0.0,2.08,-6.5
1988,1,23,89.83,10.3,0.04,3.05,-1.65
1988,1,24,90.82,10.04,0.0,2.2,-4.49
1988,1,25,90.86,4.14,0.0,1.71,-9.51
1988,1,26,91.12,6.56,0.0,2.62,-3.55
1988,1,27,91.05,3.59,0.0,2.81,-2.06
1988,1,28,90.69,4.23,0.0,3.6,0.69
1988,1,29,89.81,4.91,0.0,3.85,2.69
1988,1,30,89.36,5.55,0.0,3.66,3.21
1988,1,31,90.53,6.07,0.17,1.71,-4.1
1988,2,1,91.03,4.32,0.09,1.04,-9.06
1988,2,2,90.89,3.48,0.06,1.34,-8.24
1988,2,3,91.08,3.66,0.42,1.46,-6.88
1988,2,4,91.78,4.53,0.02,1.46,-7.14
1988,2,5,92.28,3.12,0.59,0.98,-11.16
1988,2,6,91.03,5.06,0.0,1.83,-6.36
1988,2,7,90.87,4.51,0.0,2.56,-1.52
1988,2,8,90.68,4.43,0.0,2.81,0.08
1988,2,9,90.78,6.18,0.14,2.87,-0.82
1988,2,10,91.53,6.27,0.21,0.73,-11.5
1988,2,11,91.03,2.87,0.0,1.4,-8.42
1988,2,12,90.44,6.3,0.0,3.17,1.37
1988,2,13,89.36,5.66,0.0,3.11,2.83
1988,2,14,89.98,10.65,0.0,2.32,-0.73
1988,2,15,89.7,4.89,0.0,2.87,2.4
1988,2,16,90.05,5.39,0.02,2.87,2.3
1988,2,17,90.79,4.0,0.0,2.14,0.44
1988,2,18,90.31,4.34,0.0,2.2,1.26
1988,2,19,90.16,7.75,0.16,2.2,1.45
1988,2,20,90.2,8.13,0.23,3.36,3.15
1988,2,21,89.82,7.3,0.0,2.93,6.73
1988,2,22,89.83,7.74,0.0,2.08,0.97
1988,2,23,90.95,6.68,0.0,1.4,-2.11
1988,2,24,91.17,3.71,0.0,1.59,-0.4
1988,2,25,91.0,3.9,0.0,2.01,2.4
1988,2,26,90.69,5.84,0.0,2.44,4.81
1988,2,27,90.93,3.89,0.0,2.99,6.05
1988,2,28,90.97,6.23,0.0,2.69,3.45
1988,2,29,90.84,3.42,0.0,3.54,6.11
1988,3,1,90.14,5.33,0.1,3.54,7.3
1988,3,2,90.79,5.28,0.08,2.14,-0.27
1988,3,3,90.49,2.5,1.13,2.01,1.15
1988,3,4,90.33,4.16,0.73,2.56,2.14
1988,3,5,90.69,3.08,0.01,2.87,3.26
1988,3,6,90.05,4.41,0.0,2.99,7.71
1988,3,7,89.7,8.41,1.33,3.05,4.46
1988,3,8,90.48,6.9,0.01,2.5,1.87
1988,3,9,89.86,3.49,0.0,3.17,7.41
1988,3,10,88.44,5.94,0.76,2.99,7.36
1988,3,11,88.57,13.83,1.9,2.56,-0.61
1988,3,12,90.28,11.96,0.0,1.16,-3.79
1988,3,13,91.04,5.99,0.01,1.04,-4.48
1988,3,14,90.74,3.67,0.01,1.28,-3.15
1988,3,15,90.96,4.08,0.27,1.22,-1.77
1988,3,16,91.17,3.73,3.61,1.71,-2.35
1988,3,17,91.41,5.68,0.03,1.89,-1.91
1988,3,18,91.2,4.99,0.0,2.32,-0.04
1988,3,19,90.56,6.09,0.0,3.11,4.92
1988,3,20,90.39,6.02,0.0,3.36,8.15
1988,3,21,90.18,4.67,0.0,3.48,10.03
1988,3,22,89.93,7.36,0.0,3.48,10.5
1988,3,23,89.99,5.26,0.0,4.27,11.3
1988,3,24,89.75,7.96,0.0,3.11,8.8
1988,3,25,90.25,9.05,0.0,2.2,7.54
1988,3,26,90.75,5.13,0.0,2.87,9.54
1988,3,27,89.22,5.41,0.02,3.85,14.66
1988,3,28,90.21,7.16,0.08,2.32,4.49
1988,3,29,90.42,4.75,0.0,1.65,5.01
1988,3,30,90.22,6.34,1.63,2.44,4.47
1988,3,31,90.98,7.84,2.18,3.11,1.29
1988,4,1,90.54,5.7,2.23,2.93,3.09
1988,4,2,89.51,7.16,25.58,4.03,0.19
1988,4,3,89.46,4.79,0.0,4.64,6.39
1988,4,4,89.44,4.74,0.06,5.92,13.55
1988,4,5,90.56,8.48,0.3,3.23,8.33
1988,4,6,90.88,4.45,0.0,3.54,11.69
1988,4,7,89.97,4.07,0.0,4.82,16.92
1988,4,8,89.84,8.42,0.41,4.39,13.49
1988,4,9,91.48,6.34,0.01,2.14,7.76
1988,4,10,91.34,3.67,0.0,1.77,7.25
1988,4,11,90.87,2.17,0.0,2.26,9.35
1988,4,12,90.4,2.46,0.0,3.3,13.83
1988,4,13,90.44,6.24,0.09,3.91,14.02
1988,4,14,90.8,3.24,0.0,2.38,11.02
1988,4,15,90.83,4.68,0.0,3.17,11.58
1988,4,16,90.29,6.48,0.0,5.25,14.74
1988,4,17,89.91,6.65,0.01,5.13,11.88
1988,4,18,90.04,2.36,0.0,2.62,10.01
1988,4,19,89.76,4.19,1.21,3.91,11.4
1988,4,20,89.65,4.16,0.01,5.43,16.44
1988,4,21,89.08,6.05,9.65,6.23,14.64
1988,4,22,89.4,6.2,2.06,3.78,5.69
