Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01701","Beans, dry","2012","2012","100 g/ha","21168","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01701","Beans, dry","2012","2012","t","1448090","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01701","Beans, dry","2013","2013","ha","532690","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01701","Beans, dry","2013","2013","100 g/ha","20927","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01701","Beans, dry","2013","2013","t","1114750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01701","Beans, dry","2014","2014","ha","667170","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01701","Beans, dry","2014","2014","100 g/ha","19655","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01701","Beans, dry","2014","2014","t","1311340","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01701","Beans, dry","2015","2015","ha","692530","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01701","Beans, dry","2015","2015","100 g/ha","19729","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01701","Beans, dry","2015","2015","t","1366270","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01701","Beans, dry","2016","2016","ha","630550","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01701","Beans, dry","2016","2016","100 g/ha","20648","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01701","Beans, dry","2016","2016","t","1301950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01701","Beans, dry","2017","2017","ha","559650","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01701","Beans, dry","2017","2017","100 g/ha","23072","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01701","Beans, dry","2017","2017","t","1291240","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01701","Beans, dry","2018","2018","ha","466110","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01701","Beans, dry","2018","2018","100 g/ha","23774","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01701","Beans, dry","2018","2018","t","1108120","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01701","Beans, dry","2019","2019","ha","465427","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01701","Beans, dry","2019","2019","100 g/ha","19768","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01701","Beans, dry","2019","2019","t","920064","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01701","Beans, dry","2020","2020","ha","665880","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01701","Beans, dry","2020","2020","100 g/ha","22007","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01701","Beans, dry","2020","2020","t","1465376","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01701","Beans, dry","2021","2021","ha","531830","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01701","Beans, dry","2021","2021","100 g/ha","19264","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01701","Beans, dry","2021","2021","t","1024530","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01701","Beans, dry","2022","2022","ha","491055","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01701","Beans, dry","2022","2022","100 g/ha","23875","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01701","Beans, dry","2022","2022","t","1172400","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01355.01","Blueberries","1980","1980","ha","14830","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.01","Blueberries","1980","1980","100 g/ha","31275","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01355.01","Blueberries","1980","1980","t","46381","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01355.01","Blueberries","1981","1981","ha","15980","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.01","Blueberries","1981","1981","100 g/ha","33210","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01355.01","Blueberries","1981","1981","t","53069","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5312","Area harvested","01355.01","Blueberries","1982","1982","ha","19700","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.01","Blueberries","1982","1982","100 g/ha","28020","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01355.01","Blueberries","1982","1982","t","55200","A","Official figure",""
