Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,840,United States of America,5419,Yield,1610.0,"Coffee, green",2015,2015,100 g/ha,8566.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1610.0,"Coffee, green",2015,2015,t,2390.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1610.0,"Coffee, green",2016,2016,ha,2830.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1610.0,"Coffee, green",2016,2016,100 g/ha,6926.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1610.0,"Coffee, green",2016,2016,t,1960.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1610.0,"Coffee, green",2017,2017,ha,2910.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1610.0,"Coffee, green",2017,2017,100 g/ha,7560.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1610.0,"Coffee, green",2017,2017,t,2200.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1610.0,"Coffee, green",2018,2018,ha,2870.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1610.0,"Coffee, green",2018,2018,100 g/ha,8676.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1610.0,"Coffee, green",2018,2018,t,2490.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1610.0,"Coffee, green",2019,2019,ha,2792.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1610.0,"Coffee, green",2019,2019,100 g/ha,8309.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1610.0,"Coffee, green",2019,2019,t,2320.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1610.0,"Coffee, green",2020,2020,ha,2752.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1610.0,"Coffee, green",2020,2020,100 g/ha,7122.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1610.0,"Coffee, green",2020,2020,t,1960.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1610.0,"Coffee, green",2021,2021,ha,2914.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1610.0,"Coffee, green",2021,2021,100 g/ha,7790.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1610.0,"Coffee, green",2021,2021,t,2270.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1610.0,"Coffee, green",2022,2022,ha,2833.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1610.0,"Coffee, green",2022,2022,100 g/ha,8472.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1610.0,"Coffee, green",2022,2022,t,2400.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1980,1980,ha,15700.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1980,1980,100 g/ha,5796.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1980,1980,t,9100.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1981,1981,ha,19600.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1981,1981,100 g/ha,5995.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1981,1981,t,11750.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1982,1982,ha,15039.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1982,1982,100 g/ha,9023.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1982,1982,t,13570.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1983,1983,ha,15000.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1983,1983,100 g/ha,6067.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1983,1983,t,9100.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1984,1984,ha,12500.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1984,1984,100 g/ha,9040.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1984,1984,t,11300.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1985,1985,ha,14000.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1985,1985,100 g/ha,9000.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1985,1985,t,12600.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1986,1986,ha,15500.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1986,1986,100 g/ha,9032.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1986,1986,t,14000.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1987,1987,ha,12908.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1987,1987,100 g/ha,8959.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1987,1987,t,11564.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1988,1988,ha,6400.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1988,1988,100 g/ha,9063.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1988,1988,t,5800.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1989,1989,ha,560.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1989,1989,100 g/ha,8929.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1989,1989,t,500.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1990,1990,ha,24594.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1990,1990,100 g/ha,17263.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1990,1990,t,42456.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1991,1991,ha,25825.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1991,1991,100 g/ha,17283.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1991,1991,t,44633.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1992,1992,ha,15126.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1992,1992,100 g/ha,17302.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1992,1992,t,26172.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1993,1993,ha,16288.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1993,1993,100 g/ha,17322.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1993,1993,t,28213.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1994,1994,ha,22024.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1994,1994,100 g/ha,17341.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1994,1994,t,38192.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1995,1995,ha,28505.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1995,1995,100 g/ha,17361.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1995,1995,t,49487.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1996,1996,ha,14798.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1996,1996,100 g/ha,17380.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1996,1996,t,25719.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1997,1997,ha,21037.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1997,1997,100 g/ha,17400.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1997,1997,t,36605.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1998,1998,ha,17004.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1998,1998,100 g/ha,17420.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1998,1998,t,29620.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",1999,1999,ha,33865.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",1999,1999,100 g/ha,17439.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",1999,1999,t,59058.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",2000,2000,ha,9925.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",2000,2000,100 g/ha,17459.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",2000,2000,t,17327.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",2001,2001,ha,14351.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",2001,2001,100 g/ha,17478.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",2001,2001,t,25084.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",2002,2002,ha,14076.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",2002,2002,100 g/ha,17498.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",2002,2002,t,24630.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",2003,2003,ha,20327.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",2003,2003,100 g/ha,17518.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",2003,2003,t,35607.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",2004,2004,ha,9928.0,I,Imputed value
QCL,Crops and livestock products,840,United States of America,5419,Yield,1706.0,"Cow peas, dry",2004,2004,100 g/ha,17544.0,E,Estimated value
QCL,Crops and livestock products,840,United States of America,5510,Production,1706.0,"Cow peas, dry",2004,2004,t,17418.0,A,Official figure
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1706.0,"Cow peas, dry",2005,2005,ha,10477.0,I,Imputed value
